"mean_sbp_2011_2015","or","lower","upper"
150.663522012579,1.66409386786539,1.31047353580178,2.11313569134604
151.034591194969,1.66841162149968,1.31386193006683,2.1186376399639
151.405660377359,1.67265102022753,1.31713960695687,2.12411912958275
151.776729559748,1.67681440303631,1.32030261310674,2.12959249971787
152.147798742138,1.68090414914012,1.32334710744619,2.13507003770843
152.518867924528,1.68492267679308,1.32626938811312,2.14056393988748
152.889937106918,1.68887244213288,1.32906591956036,2.14608627293623
153.261006289308,1.69275593805595,1.33173335961917,2.15164893567215
153.632075471698,1.69657569312562,1.33426858626126,2.15726362153973
154.003144654088,1.70033427051462,1.33666872378542,2.16294178208857
154.374213836478,1.70403426698326,1.33893116814246,2.1686945917329
154.745283018868,1.70767831189444,1.34105361110753,2.17453291409156
155.116352201258,1.71126906626694,1.34303406300944,2.1804672702047
155.487421383648,1.71480922186774,1.34487087373456,2.18650780891478
155.858490566038,1.71830150034497,1.34656275173782,2.19266427968346
156.229559748428,1.72174865240215,1.34810878081504,2.19894600809319
156.600628930818,1.72515345701507,1.34950843441928,2.20536187425293
156.971698113208,1.72851872069208,1.35076158733774,2.21192029429241
157.342767295597,1.73184727677895,1.35186852458561,2.21862920508933
157.713836477987,1.73514198480909,1.35282994741571,2.22549605232982
158.084905660377,1.73840572990006,1.35364697638906,2.23252778195603
158.455974842767,1.74164142219734,1.35432115149859,2.23973083500699
158.827044025157,1.74485199636601,1.35485442938499,2.24711114581101
159.198113207547,1.74804041113141,1.35524917772971,2.2546741434422
159.569182389937,1.75120964886936,1.35550816695232,2.26242475630986
159.940251572327,1.7543627152467,1.35563455937883,2.27036741971086
160.311320754717,1.75750263891322,1.3556318960811,2.27850608614048
160.682389937107,1.76063247124523,1.3555040816159,2.28684423812857
161.053459119497,1.76375528614199,1.35525536691427,2.29538490334612
161.424528301887,1.76687417987526,1.3548903305872,2.30413067171045
161.795597484277,1.76999227099308,1.35441385892351,2.31308371420922
162.166666666667,1.77311270027819,1.35383112485805,2.32224580315913
